2018,VA,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"227,377,832"
2018,VA,"Electric Generators, Electric Utilities",Petroleum (Barrels),"1,225,038"
2018,VT,Total Electric Power Industry,Natural Gas (Mcf),"16,010"
2018,VT,Total Electric Power Industry,Petroleum (Barrels),"10,379"
2018,VT,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),"4,864"
2018,VT,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),71
2018,VT,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"11,146"
2018,VT,"Electric Generators, Electric Utilities",Petroleum (Barrels),"10,308"
2018,WA,Total Electric Power Industry,Coal (Short Tons),"3,634,921"
2018,WA,Total Electric Power Industry,Natural Gas (Mcf),"73,385,586"
2018,WA,Total Electric Power Industry,Other Gases (Billion Btu),"2,478"
2018,WA,Total Electric Power Industry,Petroleum (Barrels),"35,048"
2018,WA,"Combined Heat and Power, Industrial Power",Coal (Short Tons),"6,525"
2018,WA,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"435,106"
2018,WA,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),"9,112"
2018,WA,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),"77,067"
2018,WA,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),388
2018,WA,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"2,592,410"
2018,WA,"Combined Heat and Power, Electric Power",Other Gases (Billion Btu),"2,478"
2018,WA,"Combined Heat and Power, Electric Power",Petroleum (Barrels),0
2018,WA,"Electric Generators, Independent Power Producers",Coal (Short Tons),"3,628,396"
2018,WA,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"22,196,254"
2018,WA,"Electric Generators, Independent Power Producers",Petroleum (Barrels),"18,196"
2018,WA,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"48,084,749"
2018,WA,"Electric Generators, Electric Utilities",Petroleum (Barrels),"7,352"
2018,WI,Total Electric Power Industry,Coal (Short Tons),"19,623,821"
2018,WI,Total Electric Power Industry,Natural Gas (Mcf),"128,955,454"
2018,WI,Total Electric Power Industry,Petroleum (Barrels),"305,298"
2018,WI,"Combined Heat and Power, Industrial Power",Coal (Short Tons),"146,557"
2018,WI,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"4,613,854"
2018,WI,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),531
2018,WI,"Combined Heat and Power, Commercial Power",Coal (Short Tons),0
2018,WI,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),"580,194"
2018,WI,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),331
2018,WI,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"5,002,660"
2018,WI,"Combined Heat and Power, Electric Power",Petroleum (Barrels),"1,118"
2018,WI,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"4,926,338"
2018,WI,"Electric Generators, Independent Power Producers",Petroleum (Barrels),663
2018,WI,"Electric Generators, Electric Utilities",Coal (Short Tons),"19,477,264"
2018,WI,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"113,832,408"
2018,WI,"Electric Generators, Electric Utilities",Petroleum (Barrels),"302,655"
2018,WV,Total Electric Power Industry,Coal (Short Tons),"25,671,457"
2018,WV,Total Electric Power Industry,Natural Gas (Mcf),"12,112,462"
2018,WV,Total Electric Power Industry,Other Gases (Billion Btu),106
2018,WV,Total Electric Power Industry,Petroleum (Barrels),"289,686"
2018,WV,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"1,390,711"
2018,WV,"Combined Heat and Power, Industrial Power",Other Gases (Billion Btu),106
2018,WV,"Combined Heat and Power, Electric Power",Coal (Short Tons),"256,669"
2018,WV,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"5,758"
2018,WV,"Electric Generators, Independent Power Producers",Coal (Short Tons),"5,418,469"
2018,WV,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"8,802,820"
2018,WV,"Electric Generators, Independent Power Producers",Petroleum (Barrels),"26,172"
2018,WV,"Electric Generators, Electric Utilities",Coal (Short Tons),"19,996,319"
2018,WV,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"1,913,173"
2018,WV,"Electric Generators, Electric Utilities",Petroleum (Barrels),"263,514"
2018,WY,Total Electric Power Industry,Coal (Short Tons),"24,468,498"
2018,WY,Total Electric Power Industry,Natural Gas (Mcf),"6,349,608"
2018,WY,Total Electric Power Industry,Other Gases (Billion Btu),"2,434"
2018,WY,Total Electric Power Industry,Petroleum (Barrels),"77,711"
2018,WY,"Combined Heat and Power, Industrial Power",Coal (Short Tons),"90,905"
2018,WY,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"4,476,724"
2018,WY,"Combined Heat and Power, Industrial Power",Other Gases (Billion Btu),"2,434"
2018,WY,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),96
2018,WY,"Electric Generators, Independent Power Producers",Coal (Short Tons),"472,464"
2018,WY,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"14,566"
2018,WY,"Electric Generators, Electric Utilities",Coal (Short Tons),"23,905,129"
2018,WY,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"1,858,318"
2018,WY,"Electric Generators, Electric Utilities",Petroleum (Barrels),"77,615"
